"lineRef","stopPointRef","stopPointName","aimedDepartureTime","departureTime","aimedArrivalTime","arrivalTime","dayOfTheWeek"
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T19:53:00.000Z""}","{""value"":""2025-01-30T19:57:29.000Z""}","{""value"":""2025-01-30T19:53:00.000Z""}","{""value"":""2025-01-30T19:56:43.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T19:56:00.000Z""}","{""value"":""2025-01-30T19:56:34.000Z""}","{""value"":""2025-01-30T19:56:00.000Z""}","{""value"":""2025-01-30T19:54:28.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T19:56:00.000Z""}","{""value"":""2025-01-30T19:58:39.000Z""}","{""value"":""2025-01-30T19:56:00.000Z""}","{""value"":""2025-01-30T19:58:06.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T19:59:00.000Z""}","{""value"":""2025-01-30T19:59:50.000Z""}","{""value"":""2025-01-30T19:59:00.000Z""}","{""value"":""2025-01-30T19:59:04.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T20:00:00.000Z""}","{""value"":""2025-01-30T20:00:43.000Z""}",,,4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T20:03:00.000Z""}","{""value"":""2025-01-30T20:03:33.000Z""}","{""value"":""2025-01-30T20:03:00.000Z""}","{""value"":""2025-01-30T20:02:35.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T20:06:00.000Z""}","{""value"":""2025-01-30T20:10:13.000Z""}","{""value"":""2025-01-30T20:06:00.000Z""}","{""value"":""2025-01-30T20:09:36.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T20:06:00.000Z""}","{""value"":""2025-01-30T20:06:01.000Z""}","{""value"":""2025-01-30T20:06:00.000Z""}","{""value"":""2025-01-30T20:05:01.000Z""}",4
"SKY:Line:50E","NSR:Quay:53118",,"{""value"":""2025-01-30T20:09:00.000Z""}","{""value"":""2025-01-30T20:09:35.000Z""}","{""value"":""2025-01-30T20:09:00.000Z""}","{""value"":""2025-01-30T20:09:00.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T20:11:00.000Z""}","{""value"":""2025-01-30T20:11:01.000Z""}","{""value"":""2025-01-30T20:11:00.000Z""}","{""value"":""2025-01-30T20:09:39.000Z""}",4
"SKY:Line:40","NSR:Quay:53119",,"{""value"":""2025-01-30T20:12:00.000Z""}","{""value"":""2025-01-30T20:12:03.000Z""}","{""value"":""2025-01-30T20:12:00.000Z""}","{""value"":""2025-01-30T20:09:48.000Z""}",4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T20:13:00.000Z""}","{""value"":""2025-01-30T20:13:18.000Z""}","{""value"":""2025-01-30T20:13:00.000Z""}","{""value"":""2025-01-30T20:12:21.000Z""}",4
"SKY:Line:11","NSR:Quay:53114",,"{""value"":""2025-01-30T20:15:00.000Z""}","{""value"":""2025-01-30T20:14:00.000Z""}","{""value"":""2025-01-30T20:15:00.000Z""}","{""value"":""2025-01-30T20:13:29.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T20:16:00.000Z""}","{""value"":""2025-01-30T20:16:01.000Z""}","{""value"":""2025-01-30T20:16:00.000Z""}","{""value"":""2025-01-30T20:15:28.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T20:18:00.000Z""}","{""value"":""2025-01-30T20:19:25.000Z""}","{""value"":""2025-01-30T20:18:00.000Z""}","{""value"":""2025-01-30T20:18:49.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T20:19:00.000Z""}","{""value"":""2025-01-30T20:20:54.000Z""}","{""value"":""2025-01-30T20:19:00.000Z""}","{""value"":""2025-01-30T20:20:12.000Z""}",4
"SKY:Line:18","NSR:Quay:53118",,"{""value"":""2025-01-30T20:21:00.000Z""}","{""value"":""2025-01-30T20:20:57.000Z""}","{""value"":""2025-01-30T20:21:00.000Z""}","{""value"":""2025-01-30T20:18:41.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T20:26:00.000Z""}","{""value"":""2025-01-30T20:26:01.000Z""}","{""value"":""2025-01-30T20:26:00.000Z""}","{""value"":""2025-01-30T20:24:45.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T20:26:00.000Z""}","{""value"":""2025-01-30T20:28:40.000Z""}","{""value"":""2025-01-30T20:26:00.000Z""}","{""value"":""2025-01-30T20:28:07.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T20:26:00.000Z""}","{""value"":""2025-01-30T20:28:28.000Z""}","{""value"":""2025-01-30T20:26:00.000Z""}","{""value"":""2025-01-30T20:27:16.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T20:30:00.000Z""}","{""value"":""2025-01-30T20:32:46.000Z""}",,,4
"SKY:Line:40","NSR:Quay:53119",,"{""value"":""2025-01-30T20:32:00.000Z""}","{""value"":""2025-01-30T20:31:07.000Z""}","{""value"":""2025-01-30T20:32:00.000Z""}","{""value"":""2025-01-30T20:30:02.000Z""}",4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T20:33:00.000Z""}","{""value"":""2025-01-30T20:33:34.000Z""}","{""value"":""2025-01-30T20:33:00.000Z""}","{""value"":""2025-01-30T20:32:53.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T20:36:00.000Z""}","{""value"":""2025-01-30T20:36:00.000Z""}","{""value"":""2025-01-30T20:36:00.000Z""}","{""value"":""2025-01-30T20:34:55.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T20:39:00.000Z""}","{""value"":""2025-01-30T20:40:28.000Z""}","{""value"":""2025-01-30T20:39:00.000Z""}","{""value"":""2025-01-30T20:39:34.000Z""}",4
"SKY:Line:50E","NSR:Quay:53118",,"{""value"":""2025-01-30T20:39:00.000Z""}","{""value"":""2025-01-30T20:39:02.000Z""}","{""value"":""2025-01-30T20:39:00.000Z""}","{""value"":""2025-01-30T20:38:36.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T20:41:00.000Z""}","{""value"":""2025-01-30T20:41:51.000Z""}","{""value"":""2025-01-30T20:41:00.000Z""}","{""value"":""2025-01-30T20:41:03.000Z""}",4
"SKY:Line:11","NSR:Quay:53114",,"{""value"":""2025-01-30T20:45:00.000Z""}","{""value"":""2025-01-30T20:47:33.000Z""}","{""value"":""2025-01-30T20:45:00.000Z""}","{""value"":""2025-01-30T20:45:36.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T20:46:00.000Z""}","{""value"":""2025-01-30T20:46:01.000Z""}","{""value"":""2025-01-30T20:46:00.000Z""}","{""value"":""2025-01-30T20:44:24.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T20:46:00.000Z""}","{""value"":""2025-01-30T20:46:10.000Z""}","{""value"":""2025-01-30T20:46:00.000Z""}","{""value"":""2025-01-30T20:45:19.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T20:48:00.000Z""}","{""value"":""2025-01-30T20:50:22.000Z""}","{""value"":""2025-01-30T20:48:00.000Z""}",,4
"SKY:Line:40","NSR:Quay:53119",,"{""value"":""2025-01-30T20:52:00.000Z""}","{""value"":""2025-01-30T20:51:58.000Z""}","{""value"":""2025-01-30T20:52:00.000Z""}","{""value"":""2025-01-30T20:51:10.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T20:56:00.000Z""}","{""value"":""2025-01-30T20:56:59.000Z""}","{""value"":""2025-01-30T20:56:00.000Z""}","{""value"":""2025-01-30T20:55:39.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T20:56:00.000Z""}","{""value"":""2025-01-30T20:59:40.000Z""}","{""value"":""2025-01-30T20:56:00.000Z""}","{""value"":""2025-01-30T20:59:02.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T20:59:00.000Z""}","{""value"":""2025-01-30T20:58:57.000Z""}","{""value"":""2025-01-30T20:59:00.000Z""}","{""value"":""2025-01-30T20:57:11.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T21:00:00.000Z""}","{""value"":""2025-01-30T21:00:29.000Z""}",,,4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T21:03:00.000Z""}","{""value"":""2025-01-30T21:07:03.000Z""}","{""value"":""2025-01-30T21:03:00.000Z""}","{""value"":""2025-01-30T21:06:03.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T21:06:00.000Z""}","{""value"":""2025-01-30T21:10:40.000Z""}","{""value"":""2025-01-30T21:06:00.000Z""}","{""value"":""2025-01-30T21:09:23.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T21:06:00.000Z""}","{""value"":""2025-01-30T21:06:24.000Z""}","{""value"":""2025-01-30T21:06:00.000Z""}","{""value"":""2025-01-30T21:05:59.000Z""}",4
"SKY:Line:50E","NSR:Quay:53118",,"{""value"":""2025-01-30T21:09:00.000Z""}","{""value"":""2025-01-30T21:10:08.000Z""}","{""value"":""2025-01-30T21:09:00.000Z""}",,4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T21:11:00.000Z""}","{""value"":""2025-01-30T21:11:20.000Z""}","{""value"":""2025-01-30T21:11:00.000Z""}","{""value"":""2025-01-30T21:10:53.000Z""}",4
"SKY:Line:40","NSR:Quay:53119",,"{""value"":""2025-01-30T21:12:00.000Z""}","{""value"":""2025-01-30T21:12:01.000Z""}","{""value"":""2025-01-30T21:12:00.000Z""}","{""value"":""2025-01-30T21:10:41.000Z""}",4
"SKY:Line:11","NSR:Quay:53114",,"{""value"":""2025-01-30T21:15:00.000Z""}","{""value"":""2025-01-30T21:14:10.000Z""}","{""value"":""2025-01-30T21:15:00.000Z""}","{""value"":""2025-01-30T21:13:39.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T21:16:00.000Z""}","{""value"":""2025-01-30T21:20:01.000Z""}","{""value"":""2025-01-30T21:16:00.000Z""}","{""value"":""2025-01-30T21:19:14.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T21:18:00.000Z""}","{""value"":""2025-01-30T21:16:25.000Z""}","{""value"":""2025-01-30T21:18:00.000Z""}","{""value"":""2025-01-30T21:15:43.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T21:19:00.000Z""}","{""value"":""2025-01-30T21:20:58.000Z""}","{""value"":""2025-01-30T21:19:00.000Z""}","{""value"":""2025-01-30T21:20:20.000Z""}",4
"SKY:Line:18","NSR:Quay:53118",,"{""value"":""2025-01-30T21:21:00.000Z""}","{""value"":""2025-01-30T21:20:54.000Z""}","{""value"":""2025-01-30T21:21:00.000Z""}","{""value"":""2025-01-30T21:20:31.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T21:26:00.000Z""}","{""value"":""2025-01-30T21:27:16.000Z""}","{""value"":""2025-01-30T21:26:00.000Z""}","{""value"":""2025-01-30T21:26:31.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T21:26:00.000Z""}","{""value"":""2025-01-30T21:29:19.000Z""}","{""value"":""2025-01-30T21:26:00.000Z""}","{""value"":""2025-01-30T21:28:45.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T21:26:00.000Z""}","{""value"":""2025-01-30T21:25:55.000Z""}","{""value"":""2025-01-30T21:26:00.000Z""}","{""value"":""2025-01-30T21:25:07.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T21:30:00.000Z""}","{""value"":""2025-01-30T21:31:41.000Z""}",,,4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T21:33:00.000Z""}","{""value"":""2025-01-30T21:34:24.000Z""}","{""value"":""2025-01-30T21:33:00.000Z""}","{""value"":""2025-01-30T21:33:41.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T21:36:00.000Z""}","{""value"":""2025-01-30T21:38:40.000Z""}","{""value"":""2025-01-30T21:36:00.000Z""}","{""value"":""2025-01-30T21:38:12.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T21:39:00.000Z""}","{""value"":""2025-01-30T21:41:14.000Z""}","{""value"":""2025-01-30T21:39:00.000Z""}","{""value"":""2025-01-30T21:40:28.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T21:41:00.000Z""}","{""value"":""2025-01-30T21:41:08.000Z""}","{""value"":""2025-01-30T21:41:00.000Z""}","{""value"":""2025-01-30T21:39:22.000Z""}",4
"SKY:Line:40","NSR:Quay:53119",,"{""value"":""2025-01-30T21:42:00.000Z""}","{""value"":""2025-01-30T21:42:04.000Z""}","{""value"":""2025-01-30T21:42:00.000Z""}","{""value"":""2025-01-30T21:40:39.000Z""}",4
"SKY:Line:11","NSR:Quay:53114",,"{""value"":""2025-01-30T21:45:00.000Z""}","{""value"":""2025-01-30T21:45:58.000Z""}","{""value"":""2025-01-30T21:45:00.000Z""}","{""value"":""2025-01-30T21:45:29.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T21:46:00.000Z""}","{""value"":""2025-01-30T21:46:38.000Z""}","{""value"":""2025-01-30T21:46:00.000Z""}","{""value"":""2025-01-30T21:46:12.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T21:46:00.000Z""}","{""value"":""2025-01-30T21:50:23.000Z""}","{""value"":""2025-01-30T21:46:00.000Z""}","{""value"":""2025-01-30T21:49:51.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T21:48:00.000Z""}","{""value"":""2025-01-30T21:49:02.000Z""}","{""value"":""2025-01-30T21:48:00.000Z""}","{""value"":""2025-01-30T21:48:35.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T21:56:00.000Z""}",,"{""value"":""2025-01-30T21:56:00.000Z""}","{""value"":""2025-01-30T21:54:16.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T21:56:00.000Z""}","{""value"":""2025-01-30T21:56:08.000Z""}","{""value"":""2025-01-30T21:56:00.000Z""}","{""value"":""2025-01-30T21:55:51.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T21:59:00.000Z""}","{""value"":""2025-01-30T21:58:51.000Z""}","{""value"":""2025-01-30T21:59:00.000Z""}","{""value"":""2025-01-30T21:57:55.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T22:00:00.000Z""}","{""value"":""2025-01-30T22:00:53.000Z""}",,,4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T22:03:00.000Z""}","{""value"":""2025-01-30T22:04:49.000Z""}","{""value"":""2025-01-30T22:03:00.000Z""}","{""value"":""2025-01-30T22:03:58.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T22:06:00.000Z""}","{""value"":""2025-01-30T22:06:11.000Z""}","{""value"":""2025-01-30T22:06:00.000Z""}","{""value"":""2025-01-30T22:05:23.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T22:06:00.000Z""}","{""value"":""2025-01-30T22:06:07.000Z""}","{""value"":""2025-01-30T22:06:00.000Z""}","{""value"":""2025-01-30T22:04:50.000Z""}",4
"SKY:Line:50E","NSR:Quay:53118",,"{""value"":""2025-01-30T22:09:00.000Z""}","{""value"":""2025-01-30T22:09:23.000Z""}","{""value"":""2025-01-30T22:09:00.000Z""}","{""value"":""2025-01-30T22:08:55.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T22:11:00.000Z""}","{""value"":""2025-01-30T22:10:57.000Z""}","{""value"":""2025-01-30T22:11:00.000Z""}","{""value"":""2025-01-30T22:09:28.000Z""}",4
"SKY:Line:40","NSR:Quay:53119",,"{""value"":""2025-01-30T22:12:00.000Z""}","{""value"":""2025-01-30T22:11:37.000Z""}","{""value"":""2025-01-30T22:12:00.000Z""}","{""value"":""2025-01-30T22:10:40.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T22:16:00.000Z""}","{""value"":""2025-01-30T22:15:54.000Z""}","{""value"":""2025-01-30T22:16:00.000Z""}","{""value"":""2025-01-30T22:13:09.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T22:18:00.000Z""}","{""value"":""2025-01-30T22:17:22.000Z""}","{""value"":""2025-01-30T22:18:00.000Z""}","{""value"":""2025-01-30T22:14:28.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T22:19:00.000Z""}","{""value"":""2025-01-30T22:18:53.000Z""}","{""value"":""2025-01-30T22:19:00.000Z""}","{""value"":""2025-01-30T22:17:15.000Z""}",4
"SKY:Line:18","NSR:Quay:53118",,"{""value"":""2025-01-30T22:21:00.000Z""}","{""value"":""2025-01-30T22:20:31.000Z""}","{""value"":""2025-01-30T22:21:00.000Z""}","{""value"":""2025-01-30T22:18:23.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T22:26:00.000Z""}","{""value"":""2025-01-30T22:26:21.000Z""}","{""value"":""2025-01-30T22:26:00.000Z""}","{""value"":""2025-01-30T22:25:42.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T22:26:00.000Z""}","{""value"":""2025-01-30T22:26:33.000Z""}","{""value"":""2025-01-30T22:26:00.000Z""}","{""value"":""2025-01-30T22:26:08.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T22:26:00.000Z""}","{""value"":""2025-01-30T22:26:01.000Z""}","{""value"":""2025-01-30T22:26:00.000Z""}","{""value"":""2025-01-30T22:24:00.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T22:30:00.000Z""}","{""value"":""2025-01-30T22:30:10.000Z""}",,,4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T22:33:00.000Z""}","{""value"":""2025-01-30T22:33:33.000Z""}","{""value"":""2025-01-30T22:33:00.000Z""}","{""value"":""2025-01-30T22:32:47.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T22:36:00.000Z""}","{""value"":""2025-01-30T22:36:48.000Z""}","{""value"":""2025-01-30T22:36:00.000Z""}","{""value"":""2025-01-30T22:36:37.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T22:39:00.000Z""}","{""value"":""2025-01-30T22:38:58.000Z""}","{""value"":""2025-01-30T22:39:00.000Z""}","{""value"":""2025-01-30T22:38:00.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T22:41:00.000Z""}","{""value"":""2025-01-30T22:40:05.000Z""}","{""value"":""2025-01-30T22:41:00.000Z""}","{""value"":""2025-01-30T22:39:29.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T22:46:00.000Z""}","{""value"":""2025-01-30T22:46:26.000Z""}","{""value"":""2025-01-30T22:46:00.000Z""}","{""value"":""2025-01-30T22:46:07.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T22:46:00.000Z""}","{""value"":""2025-01-30T22:46:09.000Z""}","{""value"":""2025-01-30T22:46:00.000Z""}","{""value"":""2025-01-30T22:43:53.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T22:48:00.000Z""}","{""value"":""2025-01-30T22:48:35.000Z""}","{""value"":""2025-01-30T22:48:00.000Z""}","{""value"":""2025-01-30T22:48:10.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T22:56:00.000Z""}","{""value"":""2025-01-30T22:56:00.000Z""}","{""value"":""2025-01-30T22:56:00.000Z""}","{""value"":""2025-01-30T22:53:54.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T22:56:00.000Z""}","{""value"":""2025-01-30T22:56:52.000Z""}","{""value"":""2025-01-30T22:56:00.000Z""}","{""value"":""2025-01-30T22:56:30.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T22:56:00.000Z""}","{""value"":""2025-01-30T22:57:02.000Z""}","{""value"":""2025-01-30T22:56:00.000Z""}","{""value"":""2025-01-30T22:56:35.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T23:00:00.000Z""}","{""value"":""2025-01-30T23:00:07.000Z""}",,,4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T23:03:00.000Z""}","{""value"":""2025-01-30T23:01:55.000Z""}","{""value"":""2025-01-30T23:03:00.000Z""}","{""value"":""2025-01-30T23:00:18.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T23:06:00.000Z""}","{""value"":""2025-01-30T23:06:52.000Z""}","{""value"":""2025-01-30T23:06:00.000Z""}","{""value"":""2025-01-30T23:06:09.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T23:06:00.000Z""}","{""value"":""2025-01-30T23:06:01.000Z""}","{""value"":""2025-01-30T23:06:00.000Z""}","{""value"":""2025-01-30T23:05:04.000Z""}",4
"SKY:Line:50E","NSR:Quay:53118",,"{""value"":""2025-01-30T23:09:00.000Z""}","{""value"":""2025-01-30T23:10:28.000Z""}","{""value"":""2025-01-30T23:09:00.000Z""}","{""value"":""2025-01-30T23:10:02.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T23:11:00.000Z""}","{""value"":""2025-01-30T23:10:18.000Z""}","{""value"":""2025-01-30T23:11:00.000Z""}","{""value"":""2025-01-30T23:09:26.000Z""}",4
"SKY:Line:40","NSR:Quay:53119",,"{""value"":""2025-01-30T23:12:00.000Z""}","{""value"":""2025-01-30T23:12:04.000Z""}","{""value"":""2025-01-30T23:12:00.000Z""}","{""value"":""2025-01-30T23:10:29.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T23:16:00.000Z""}","{""value"":""2025-01-30T23:16:23.000Z""}","{""value"":""2025-01-30T23:16:00.000Z""}","{""value"":""2025-01-30T23:15:44.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T23:16:00.000Z""}","{""value"":""2025-01-30T23:16:13.000Z""}","{""value"":""2025-01-30T23:16:00.000Z""}","{""value"":""2025-01-30T23:15:53.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T23:18:00.000Z""}",,"{""value"":""2025-01-30T23:18:00.000Z""}",,4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T23:26:00.000Z""}",,"{""value"":""2025-01-30T23:26:00.000Z""}",,4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T23:26:00.000Z""}",,"{""value"":""2025-01-30T23:26:00.000Z""}",,4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T23:26:00.000Z""}","{""value"":""2025-01-30T23:25:57.000Z""}","{""value"":""2025-01-30T23:26:00.000Z""}","{""value"":""2025-01-30T23:23:16.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T23:30:00.000Z""}",,,,4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T23:33:00.000Z""}",,"{""value"":""2025-01-30T23:33:00.000Z""}",,4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T23:36:00.000Z""}","{""value"":""2025-01-30T23:37:03.000Z""}","{""value"":""2025-01-30T23:36:00.000Z""}",,4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T23:36:00.000Z""}",,"{""value"":""2025-01-30T23:36:00.000Z""}",,4
"SKY:Line:50E","NSR:Quay:53118",,"{""value"":""2025-01-30T23:39:00.000Z""}","{""value"":""2025-01-30T23:38:55.000Z""}","{""value"":""2025-01-30T23:39:00.000Z""}","{""value"":""2025-01-30T23:37:41.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T23:46:00.000Z""}","{""value"":""2025-01-30T23:49:58.000Z""}","{""value"":""2025-01-30T23:46:00.000Z""}","{""value"":""2025-01-30T23:49:33.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T23:46:00.000Z""}","{""value"":""2025-01-30T23:46:02.000Z""}","{""value"":""2025-01-30T23:46:00.000Z""}","{""value"":""2025-01-30T23:44:49.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T23:48:00.000Z""}","{""value"":""2025-01-30T23:48:12.000Z""}","{""value"":""2025-01-30T23:48:00.000Z""}","{""value"":""2025-01-30T23:47:48.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T23:56:00.000Z""}","{""value"":""2025-01-30T23:55:43.000Z""}","{""value"":""2025-01-30T23:56:00.000Z""}","{""value"":""2025-01-30T23:54:36.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T23:56:00.000Z""}","{""value"":""2025-01-30T23:55:02.000Z""}","{""value"":""2025-01-30T23:56:00.000Z""}","{""value"":""2025-01-30T23:51:41.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-31T00:00:00.000Z""}","{""value"":""2025-01-31T00:01:17.000Z""}",,,4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-31T00:03:00.000Z""}","{""value"":""2025-01-31T00:02:58.000Z""}","{""value"":""2025-01-31T00:03:00.000Z""}","{""value"":""2025-01-31T00:00:15.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-31T00:06:00.000Z""}","{""value"":""2025-01-31T00:06:12.000Z""}","{""value"":""2025-01-31T00:06:00.000Z""}","{""value"":""2025-01-31T00:05:58.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-31T00:16:00.000Z""}","{""value"":""2025-01-31T00:16:27.000Z""}","{""value"":""2025-01-31T00:16:00.000Z""}","{""value"":""2025-01-31T00:15:59.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-31T00:16:00.000Z""}","{""value"":""2025-01-31T00:21:47.000Z""}","{""value"":""2025-01-31T00:16:00.000Z""}","{""value"":""2025-01-31T00:21:20.000Z""}",4
