"lineRef","stopPointRef","serviceJourneyId","aimedDepartureTime","departureTime","aimedArrivalTime","arrivalTime","dayOfTheWeek","operatingDate","directionRef","sequenceNr"
"SKY:Line:5","NSR:Quay:53898","17907730_184348","2025-02-01T16:02:00.000Z","2025-02-01T16:02:24.000Z","2025-02-01T16:02:00.000Z","2025-02-01T16:02:24.000Z",6,"2025-02-01","1",10
"SKY:Line:5","NSR:Quay:53899","17907802_184348","2025-02-01T16:04:00.000Z","2025-02-01T16:07:13.000Z","2025-02-01T16:04:00.000Z","2025-02-01T16:06:50.000Z",6,"2025-02-01","2",24
"SKY:Line:12","NSR:Quay:53898","18006930_185576","2025-02-01T16:04:00.000Z","2025-02-01T16:07:35.000Z","2025-02-01T16:04:00.000Z","2025-02-01T16:07:23.000Z",6,"2025-02-01","2",17
"SKY:Line:6","NSR:Quay:53898","18007051_185578","2025-02-01T16:07:00.000Z","2025-02-01T16:07:49.000Z","2025-02-01T16:07:00.000Z","2025-02-01T16:07:25.000Z",6,"2025-02-01","1",12
"SKY:Line:16E","NSR:Quay:53898","18007207_185579","2025-02-01T16:08:00.000Z","2025-02-01T16:08:25.000Z","2025-02-01T16:08:00.000Z","2025-02-01T16:08:15.000Z",6,"2025-02-01","1",22
"SKY:Line:6","NSR:Quay:53899","18007129_185578","2025-02-01T16:09:00.000Z","2025-02-01T16:13:11.000Z","2025-02-01T16:09:00.000Z","2025-02-01T16:12:43.000Z",6,"2025-02-01","2",19
"SKY:Line:5","NSR:Quay:53898","17907669_184348","2025-02-01T16:12:00.000Z","2025-02-01T16:11:57.000Z","2025-02-01T16:12:00.000Z","2025-02-01T16:11:43.000Z",6,"2025-02-01","1",10
"SKY:Line:5","NSR:Quay:53899","17907796_184348","2025-02-01T16:14:00.000Z","2025-02-01T16:18:52.000Z","2025-02-01T16:14:00.000Z","2025-02-01T16:18:43.000Z",6,"2025-02-01","2",24
"SKY:Line:12","NSR:Quay:53899","18006870_185576","2025-02-01T16:16:00.000Z","2025-02-01T16:18:04.000Z","2025-02-01T16:16:00.000Z","2025-02-01T16:17:48.000Z",6,"2025-02-01","1",24
"SKY:Line:6","NSR:Quay:53898","18007052_185578","2025-02-01T16:17:00.000Z","2025-02-01T16:18:33.000Z","2025-02-01T16:17:00.000Z","2025-02-01T16:18:10.000Z",6,"2025-02-01","1",12
"SKY:Line:6","NSR:Quay:53899","18007130_185578","2025-02-01T16:19:00.000Z","2025-02-01T16:19:26.000Z","2025-02-01T16:19:00.000Z","2025-02-01T16:19:11.000Z",6,"2025-02-01","2",19
"SKY:Line:16E","NSR:Quay:53899","18007258_185579","2025-02-01T16:21:00.000Z","2025-02-01T16:21:02.000Z","2025-02-01T16:21:00.000Z","2025-02-01T16:21:00.000Z",6,"2025-02-01","2",19
"SKY:Line:5","NSR:Quay:53898","17907742_184348","2025-02-01T16:22:00.000Z","2025-02-01T16:22:43.000Z","2025-02-01T16:22:00.000Z","2025-02-01T16:22:33.000Z",6,"2025-02-01","1",10
"SKY:Line:5","NSR:Quay:53899","17907794_184348","2025-02-01T16:24:00.000Z","2025-02-01T16:32:41.000Z","2025-02-01T16:24:00.000Z","2025-02-01T16:32:11.000Z",6,"2025-02-01","2",24
"SKY:Line:12","NSR:Quay:53898","18006931_185576","2025-02-01T16:24:00.000Z","2025-02-01T16:25:51.000Z","2025-02-01T16:24:00.000Z","2025-02-01T16:25:32.000Z",6,"2025-02-01","2",17
"SKY:Line:6","NSR:Quay:53898","18007053_185578","2025-02-01T16:27:00.000Z","2025-02-01T16:28:31.000Z","2025-02-01T16:27:00.000Z","2025-02-01T16:28:16.000Z",6,"2025-02-01","1",12
"SKY:Line:16E","NSR:Quay:53898","18007196_185579","2025-02-01T16:28:00.000Z","2025-02-01T16:29:08.000Z","2025-02-01T16:28:00.000Z","2025-02-01T16:28:58.000Z",6,"2025-02-01","1",22
"SKY:Line:6","NSR:Quay:53899","18007131_185578","2025-02-01T16:29:00.000Z","2025-02-01T16:31:55.000Z","2025-02-01T16:29:00.000Z","2025-02-01T16:31:38.000Z",6,"2025-02-01","2",19
"SKY:Line:5","NSR:Quay:53898","17907687_184348","2025-02-01T16:32:00.000Z","2025-02-01T16:34:22.000Z","2025-02-01T16:32:00.000Z","2025-02-01T16:34:08.000Z",6,"2025-02-01","1",10
"SKY:Line:5","NSR:Quay:53899","17907804_184348","2025-02-01T16:34:00.000Z","2025-02-01T16:43:50.000Z","2025-02-01T16:34:00.000Z","2025-02-01T16:43:25.000Z",6,"2025-02-01","2",24
"SKY:Line:12","NSR:Quay:53899","18006871_185576","2025-02-01T16:36:00.000Z","2025-02-01T16:38:57.000Z","2025-02-01T16:36:00.000Z","2025-02-01T16:38:39.000Z",6,"2025-02-01","1",24
"SKY:Line:6","NSR:Quay:53898","18007054_185578","2025-02-01T16:37:00.000Z","2025-02-01T16:39:40.000Z","2025-02-01T16:37:00.000Z","2025-02-01T16:39:20.000Z",6,"2025-02-01","1",12
"SKY:Line:6","NSR:Quay:53899","18007132_185578","2025-02-01T16:39:00.000Z","2025-02-01T16:45:02.000Z","2025-02-01T16:39:00.000Z","2025-02-01T16:44:40.000Z",6,"2025-02-01","2",19
"SKY:Line:16E","NSR:Quay:53899","18007259_185579","2025-02-01T16:41:00.000Z","2025-02-01T16:43:53.000Z","2025-02-01T16:41:00.000Z","2025-02-01T16:43:32.000Z",6,"2025-02-01","2",19
"SKY:Line:5","NSR:Quay:53898","17907733_184348","2025-02-01T16:42:00.000Z","2025-02-01T16:44:51.000Z","2025-02-01T16:42:00.000Z","2025-02-01T16:44:33.000Z",6,"2025-02-01","1",10
"SKY:Line:12","NSR:Quay:53898","18006932_185576","2025-02-01T16:44:00.000Z","2025-02-01T16:45:42.000Z","2025-02-01T16:44:00.000Z","2025-02-01T16:45:42.000Z",6,"2025-02-01","2",17
"SKY:Line:5","NSR:Quay:53899","17907806_184348","2025-02-01T16:44:00.000Z","2025-02-01T16:49:49.000Z","2025-02-01T16:44:00.000Z","2025-02-01T16:49:09.000Z",6,"2025-02-01","2",24
"SKY:Line:6","NSR:Quay:53898","18007055_185578","2025-02-01T16:47:00.000Z","2025-02-01T16:48:54.000Z","2025-02-01T16:47:00.000Z","2025-02-01T16:48:40.000Z",6,"2025-02-01","1",12
"SKY:Line:6","NSR:Quay:53899","18007133_185578","2025-02-01T16:49:00.000Z","2025-02-01T16:53:01.000Z","2025-02-01T16:49:00.000Z","2025-02-01T16:52:43.000Z",6,"2025-02-01","2",19
"SKY:Line:5","NSR:Quay:53898","17907745_184348","2025-02-01T16:52:00.000Z","2025-02-01T16:56:19.000Z","2025-02-01T16:52:00.000Z","2025-02-01T16:56:08.000Z",6,"2025-02-01","1",10
"SKY:Line:5","NSR:Quay:53899","17907805_184348","2025-02-01T16:54:00.000Z","2025-02-01T17:00:24.000Z","2025-02-01T16:54:00.000Z","2025-02-01T16:59:50.000Z",6,"2025-02-01","2",24
"SKY:Line:12","NSR:Quay:53899","18006851_185576","2025-02-01T16:56:00.000Z","2025-02-01T16:59:37.000Z","2025-02-01T16:56:00.000Z","2025-02-01T16:59:09.000Z",6,"2025-02-01","1",24
"SKY:Line:6","NSR:Quay:53898","18007056_185578","2025-02-01T16:57:00.000Z","2025-02-01T16:58:17.000Z","2025-02-01T16:57:00.000Z","2025-02-01T16:58:06.000Z",6,"2025-02-01","1",12
"SKY:Line:16E","NSR:Quay:53898","18007185_185579","2025-02-01T16:58:00.000Z",,"2025-02-01T16:58:00.000Z",,6,"2025-02-01","1",22
"SKY:Line:6","NSR:Quay:53899","18007134_185578","2025-02-01T16:59:00.000Z","2025-02-01T17:04:52.000Z","2025-02-01T16:59:00.000Z","2025-02-01T17:04:35.000Z",6,"2025-02-01","2",19
"SKY:Line:16E","NSR:Quay:53899","18007248_185579","2025-02-01T17:01:00.000Z","2025-02-01T17:03:01.000Z","2025-02-01T17:01:00.000Z","2025-02-01T17:02:40.000Z",6,"2025-02-01","2",19
"SKY:Line:5","NSR:Quay:53898","17907718_184348","2025-02-01T17:02:00.000Z","2025-02-01T17:16:14.000Z","2025-02-01T17:02:00.000Z","2025-02-01T17:16:01.000Z",6,"2025-02-01","1",10
"SKY:Line:5","NSR:Quay:53899","17907792_184348","2025-02-01T17:04:00.000Z","2025-02-01T17:07:17.000Z","2025-02-01T17:04:00.000Z","2025-02-01T17:06:55.000Z",6,"2025-02-01","2",24
"SKY:Line:12","NSR:Quay:53898","18006933_185576","2025-02-01T17:04:00.000Z","2025-02-01T17:07:15.000Z","2025-02-01T17:04:00.000Z","2025-02-01T17:07:04.000Z",6,"2025-02-01","2",17
"SKY:Line:6","NSR:Quay:53899","18007135_185578","2025-02-01T17:09:00.000Z","2025-02-01T17:14:05.000Z","2025-02-01T17:09:00.000Z","2025-02-01T17:13:38.000Z",6,"2025-02-01","2",19
"SKY:Line:5","NSR:Quay:53898","17907704_184348","2025-02-01T17:12:00.000Z","2025-02-01T17:14:22.000Z","2025-02-01T17:12:00.000Z","2025-02-01T17:14:07.000Z",6,"2025-02-01","1",10
"SKY:Line:5","NSR:Quay:53899","17907795_184348","2025-02-01T17:14:00.000Z","2025-02-01T17:13:43.000Z","2025-02-01T17:14:00.000Z","2025-02-01T17:13:15.000Z",6,"2025-02-01","2",24
"SKY:Line:12","NSR:Quay:53899","18006872_185576","2025-02-01T17:16:00.000Z","2025-02-01T17:20:18.000Z","2025-02-01T17:16:00.000Z","2025-02-01T17:19:41.000Z",6,"2025-02-01","1",24
"SKY:Line:6","NSR:Quay:53898","18007057_185578","2025-02-01T17:17:00.000Z","2025-02-01T17:18:21.000Z","2025-02-01T17:17:00.000Z",,6,"2025-02-01","1",12
"SKY:Line:6","NSR:Quay:53899","18007136_185578","2025-02-01T17:19:00.000Z","2025-02-01T17:24:56.000Z","2025-02-01T17:19:00.000Z","2025-02-01T17:24:34.000Z",6,"2025-02-01","2",19
"SKY:Line:5","NSR:Quay:53899","17907793_184348","2025-02-01T17:24:00.000Z","2025-02-01T17:25:47.000Z","2025-02-01T17:24:00.000Z","2025-02-01T17:25:23.000Z",6,"2025-02-01","2",24
"SKY:Line:12","NSR:Quay:53898","18006934_185576","2025-02-01T17:24:00.000Z","2025-02-01T17:27:08.000Z","2025-02-01T17:24:00.000Z","2025-02-01T17:26:52.000Z",6,"2025-02-01","2",17
"SKY:Line:5","NSR:Quay:53898","17907678_184348","2025-02-01T17:27:00.000Z","2025-02-01T17:28:43.000Z","2025-02-01T17:27:00.000Z","2025-02-01T17:28:21.000Z",6,"2025-02-01","1",10
"SKY:Line:16E","NSR:Quay:53898","18007208_185579","2025-02-01T17:28:00.000Z","2025-02-01T17:27:46.000Z","2025-02-01T17:28:00.000Z","2025-02-01T17:27:12.000Z",6,"2025-02-01","1",22
"SKY:Line:6","NSR:Quay:53899","18007137_185578","2025-02-01T17:29:00.000Z","2025-02-01T17:36:17.000Z","2025-02-01T17:29:00.000Z","2025-02-01T17:35:54.000Z",6,"2025-02-01","2",19
"SKY:Line:16E","NSR:Quay:53899","18007247_185579","2025-02-01T17:31:00.000Z","2025-02-01T17:34:49.000Z","2025-02-01T17:31:00.000Z","2025-02-01T17:34:24.000Z",6,"2025-02-01","2",19
"SKY:Line:5","NSR:Quay:53899","17907787_184348","2025-02-01T17:34:00.000Z","2025-02-01T17:39:15.000Z","2025-02-01T17:34:00.000Z","2025-02-01T17:38:47.000Z",6,"2025-02-01","2",24
"SKY:Line:12","NSR:Quay:53899","18006873_185576","2025-02-01T17:36:00.000Z","2025-02-01T17:39:40.000Z","2025-02-01T17:36:00.000Z","2025-02-01T17:39:22.000Z",6,"2025-02-01","1",24
"SKY:Line:6","NSR:Quay:53898","18007058_185578","2025-02-01T17:37:00.000Z","2025-02-01T17:39:51.000Z","2025-02-01T17:37:00.000Z","2025-02-01T17:39:34.000Z",6,"2025-02-01","1",12
"SKY:Line:6","NSR:Quay:53899","18007138_185578","2025-02-01T17:39:00.000Z","2025-02-01T17:45:30.000Z","2025-02-01T17:39:00.000Z","2025-02-01T17:45:15.000Z",6,"2025-02-01","2",19
"SKY:Line:5","NSR:Quay:53899","17907807_184348","2025-02-01T17:44:00.000Z","2025-02-01T17:51:01.000Z","2025-02-01T17:44:00.000Z","2025-02-01T17:50:46.000Z",6,"2025-02-01","2",24
"SKY:Line:12","NSR:Quay:53898","18006935_185576","2025-02-01T17:44:00.000Z","2025-02-01T17:47:03.000Z","2025-02-01T17:44:00.000Z","2025-02-01T17:46:54.000Z",6,"2025-02-01","2",17
"SKY:Line:5","NSR:Quay:53898","17907688_184348","2025-02-01T17:47:00.000Z","2025-02-01T17:47:59.000Z","2025-02-01T17:47:00.000Z","2025-02-01T17:47:32.000Z",6,"2025-02-01","1",10
"SKY:Line:5","NSR:Quay:53899","17907788_184348","2025-02-01T17:54:00.000Z","2025-02-01T18:02:06.000Z","2025-02-01T17:54:00.000Z","2025-02-01T18:01:33.000Z",6,"2025-02-01","2",24
"SKY:Line:12","NSR:Quay:53899","18006874_185576","2025-02-01T17:56:00.000Z","2025-02-01T18:00:00.000Z","2025-02-01T17:56:00.000Z",,6,"2025-02-01","1",24
"SKY:Line:6","NSR:Quay:53898","18007059_185578","2025-02-01T17:57:00.000Z","2025-02-01T18:01:15.000Z","2025-02-01T17:57:00.000Z","2025-02-01T18:00:56.000Z",6,"2025-02-01","1",12
"SKY:Line:16E","NSR:Quay:53898","18007209_185579","2025-02-01T17:58:00.000Z","2025-02-01T18:01:23.000Z","2025-02-01T17:58:00.000Z","2025-02-01T18:00:59.000Z",6,"2025-02-01","1",22
"SKY:Line:6","NSR:Quay:53899","18007139_185578","2025-02-01T17:59:00.000Z","2025-02-01T18:02:06.000Z","2025-02-01T17:59:00.000Z","2025-02-01T18:01:47.000Z",6,"2025-02-01","2",19
"SKY:Line:16E","NSR:Quay:53899","18007250_185579","2025-02-01T18:01:00.000Z","2025-02-01T18:01:32.000Z","2025-02-01T18:01:00.000Z","2025-02-01T18:01:16.000Z",6,"2025-02-01","2",19
"SKY:Line:5","NSR:Quay:53899","17907821_184348","2025-02-01T18:04:00.000Z","2025-02-01T18:06:29.000Z","2025-02-01T18:04:00.000Z","2025-02-01T18:06:00.000Z",6,"2025-02-01","2",24
"SKY:Line:12","NSR:Quay:53898","18006936_185576","2025-02-01T18:04:00.000Z","2025-02-01T18:07:13.000Z","2025-02-01T18:04:00.000Z","2025-02-01T18:06:58.000Z",6,"2025-02-01","2",17
"SKY:Line:12","NSR:Quay:53899","18006875_185576","2025-02-01T18:05:00.000Z",,"2025-02-01T18:05:00.000Z",,6,"2025-02-01","1",24
"SKY:Line:5","NSR:Quay:53898","17907731_184348","2025-02-01T18:07:00.000Z","2025-02-01T18:09:04.000Z","2025-02-01T18:07:00.000Z","2025-02-01T18:08:53.000Z",6,"2025-02-01","1",10
"SKY:Line:6","NSR:Quay:53898","18007060_185578","2025-02-01T18:17:00.000Z","2025-02-01T18:19:10.000Z","2025-02-01T18:17:00.000Z","2025-02-01T18:18:48.000Z",6,"2025-02-01","1",12
"SKY:Line:6","NSR:Quay:53899","18007140_185578","2025-02-01T18:19:00.000Z","2025-02-01T18:27:38.000Z","2025-02-01T18:19:00.000Z","2025-02-01T18:27:18.000Z",6,"2025-02-01","2",19
"SKY:Line:5","NSR:Quay:53898","17907657_184348","2025-02-01T18:27:00.000Z","2025-02-01T18:30:23.000Z","2025-02-01T18:27:00.000Z","2025-02-01T18:30:06.000Z",6,"2025-02-01","1",10
"SKY:Line:16E","NSR:Quay:53898","18007191_185579","2025-02-01T18:28:00.000Z","2025-02-01T18:30:16.000Z","2025-02-01T18:28:00.000Z","2025-02-01T18:29:59.000Z",6,"2025-02-01","1",22
"SKY:Line:16E","NSR:Quay:53899","18007235_185579","2025-02-01T18:29:00.000Z",,"2025-02-01T18:29:00.000Z",,6,"2025-02-01","2",19
"SKY:Line:5","NSR:Quay:53899","17907799_184348","2025-02-01T18:29:00.000Z",,"2025-02-01T18:29:00.000Z",,6,"2025-02-01","2",24
"SKY:Line:12","NSR:Quay:53899","18006876_185576","2025-02-01T18:30:00.000Z","2025-02-01T18:33:09.000Z","2025-02-01T18:30:00.000Z",,6,"2025-02-01","1",24
"SKY:Line:6","NSR:Quay:53898","18007061_185578","2025-02-01T18:37:00.000Z","2025-02-01T18:39:00.000Z","2025-02-01T18:37:00.000Z","2025-02-01T18:38:43.000Z",6,"2025-02-01","1",12
"SKY:Line:6","NSR:Quay:53899","18007141_185578","2025-02-01T18:39:00.000Z","2025-02-01T18:44:47.000Z","2025-02-01T18:39:00.000Z","2025-02-01T18:44:31.000Z",6,"2025-02-01","2",19
"SKY:Line:12","NSR:Quay:53898","18006937_185576","2025-02-01T18:39:00.000Z","2025-02-01T18:40:58.000Z","2025-02-01T18:39:00.000Z","2025-02-01T18:40:46.000Z",6,"2025-02-01","2",17
"SKY:Line:5","NSR:Quay:53898","17907658_184348","2025-02-01T18:47:00.000Z","2025-02-01T18:48:25.000Z","2025-02-01T18:47:00.000Z","2025-02-01T18:48:13.000Z",6,"2025-02-01","1",10
"SKY:Line:5","NSR:Quay:53899","17907798_184348","2025-02-01T18:49:00.000Z","2025-02-01T18:51:57.000Z","2025-02-01T18:49:00.000Z",,6,"2025-02-01","2",24
"SKY:Line:6","NSR:Quay:53898","18007062_185578","2025-02-01T18:57:00.000Z","2025-02-01T18:58:26.000Z","2025-02-01T18:57:00.000Z","2025-02-01T18:58:09.000Z",6,"2025-02-01","1",12
"SKY:Line:16E","NSR:Quay:53898","18007186_185579","2025-02-01T18:58:00.000Z","2025-02-01T18:58:16.000Z","2025-02-01T18:58:00.000Z","2025-02-01T18:58:02.000Z",6,"2025-02-01","1",22
"SKY:Line:16E","NSR:Quay:53899","18007234_185579","2025-02-01T18:59:00.000Z","2025-02-01T19:01:46.000Z","2025-02-01T18:59:00.000Z","2025-02-01T19:01:31.000Z",6,"2025-02-01","2",19
"SKY:Line:6","NSR:Quay:53899","18007142_185578","2025-02-01T18:59:00.000Z","2025-02-01T19:08:39.000Z","2025-02-01T18:59:00.000Z","2025-02-01T19:08:24.000Z",6,"2025-02-01","2",19
"SKY:Line:12","NSR:Quay:53899","18006877_185576","2025-02-01T19:00:00.000Z","2025-02-01T19:07:15.000Z","2025-02-01T19:00:00.000Z","2025-02-01T19:06:54.000Z",6,"2025-02-01","1",24
"SKY:Line:5","NSR:Quay:53898","17907743_184348","2025-02-01T19:07:00.000Z",,"2025-02-01T19:07:00.000Z",,6,"2025-02-01","1",10
"SKY:Line:12","NSR:Quay:53898","18006938_185576","2025-02-01T19:09:00.000Z",,"2025-02-01T19:09:00.000Z",,6,"2025-02-01","2",17
"SKY:Line:5","NSR:Quay:53899","17907801_184348","2025-02-01T19:09:00.000Z","2025-02-01T19:13:29.000Z","2025-02-01T19:09:00.000Z","2025-02-01T19:13:03.000Z",6,"2025-02-01","2",24
"SKY:Line:6","NSR:Quay:53898","18007063_185578","2025-02-01T19:17:00.000Z","2025-02-01T19:18:56.000Z","2025-02-01T19:17:00.000Z","2025-02-01T19:18:37.000Z",6,"2025-02-01","1",12
"SKY:Line:6","NSR:Quay:53899","18007143_185578","2025-02-01T19:19:00.000Z","2025-02-01T19:21:49.000Z","2025-02-01T19:19:00.000Z","2025-02-01T19:21:29.000Z",6,"2025-02-01","2",19
"SKY:Line:16E","NSR:Quay:53898","18007210_185579","2025-02-01T19:26:00.000Z","2025-02-01T19:25:14.000Z","2025-02-01T19:26:00.000Z","2025-02-01T19:24:57.000Z",6,"2025-02-01","1",22
"SKY:Line:5","NSR:Quay:53898","17907675_184348","2025-02-01T19:27:00.000Z","2025-02-01T19:27:19.000Z","2025-02-01T19:27:00.000Z","2025-02-01T19:27:07.000Z",6,"2025-02-01","1",10
"SKY:Line:16E","NSR:Quay:53899","18007233_185579","2025-02-01T19:29:00.000Z","2025-02-01T19:32:44.000Z","2025-02-01T19:29:00.000Z","2025-02-01T19:32:25.000Z",6,"2025-02-01","2",19
"SKY:Line:5","NSR:Quay:53899","17907808_184348","2025-02-01T19:29:00.000Z","2025-02-01T19:34:35.000Z","2025-02-01T19:29:00.000Z","2025-02-01T19:34:06.000Z",6,"2025-02-01","2",24
"SKY:Line:12","NSR:Quay:53899","18006878_185576","2025-02-01T19:30:00.000Z","2025-02-01T19:28:17.000Z","2025-02-01T19:30:00.000Z","2025-02-01T19:27:45.000Z",6,"2025-02-01","1",24
"SKY:Line:6","NSR:Quay:53898","18007064_185578","2025-02-01T19:37:00.000Z","2025-02-01T19:40:14.000Z","2025-02-01T19:37:00.000Z","2025-02-01T19:40:02.000Z",6,"2025-02-01","1",12
"SKY:Line:12","NSR:Quay:53898","18006939_185576","2025-02-01T19:39:00.000Z","2025-02-01T19:41:53.000Z","2025-02-01T19:39:00.000Z","2025-02-01T19:41:38.000Z",6,"2025-02-01","2",17
"SKY:Line:6","NSR:Quay:53899","18007144_185578","2025-02-01T19:39:00.000Z","2025-02-01T19:45:11.000Z","2025-02-01T19:39:00.000Z","2025-02-01T19:44:48.000Z",6,"2025-02-01","2",19
"SKY:Line:5","NSR:Quay:53898","17907659_184348","2025-02-01T19:47:00.000Z","2025-02-01T19:48:27.000Z","2025-02-01T19:47:00.000Z","2025-02-01T19:48:12.000Z",6,"2025-02-01","1",10
"SKY:Line:5","NSR:Quay:53899","17907800_184348","2025-02-01T19:49:00.000Z","2025-02-01T19:50:36.000Z","2025-02-01T19:49:00.000Z","2025-02-01T19:50:15.000Z",6,"2025-02-01","2",24
"SKY:Line:16E","NSR:Quay:53898","18007192_185579","2025-02-01T19:56:00.000Z","2025-02-01T19:56:05.000Z","2025-02-01T19:56:00.000Z","2025-02-01T19:55:52.000Z",6,"2025-02-01","1",22
"SKY:Line:6","NSR:Quay:53898","18007065_185578","2025-02-01T19:57:00.000Z","2025-02-01T19:58:32.000Z","2025-02-01T19:57:00.000Z","2025-02-01T19:58:18.000Z",6,"2025-02-01","1",12
"SKY:Line:6","NSR:Quay:53899","18007145_185578","2025-02-01T19:59:00.000Z","2025-02-01T20:02:46.000Z","2025-02-01T19:59:00.000Z","2025-02-01T20:02:12.000Z",6,"2025-02-01","2",19
"SKY:Line:16E","NSR:Quay:53899","18007238_185579","2025-02-01T19:59:00.000Z","2025-02-01T20:01:55.000Z","2025-02-01T19:59:00.000Z","2025-02-01T20:01:34.000Z",6,"2025-02-01","2",19
"SKY:Line:12","NSR:Quay:53899","18006879_185576","2025-02-01T20:00:00.000Z","2025-02-01T20:00:20.000Z","2025-02-01T20:00:00.000Z","2025-02-01T20:00:01.000Z",6,"2025-02-01","1",24
"SKY:Line:5","NSR:Quay:53898","17907741_184348","2025-02-01T20:07:00.000Z","2025-02-01T20:08:10.000Z","2025-02-01T20:07:00.000Z","2025-02-01T20:07:55.000Z",6,"2025-02-01","1",10
"SKY:Line:12","NSR:Quay:53898","18006940_185576","2025-02-01T20:09:00.000Z","2025-02-01T20:10:35.000Z","2025-02-01T20:09:00.000Z","2025-02-01T20:10:22.000Z",6,"2025-02-01","2",17
"SKY:Line:5","NSR:Quay:53899","17907789_184348","2025-02-01T20:09:00.000Z",,"2025-02-01T20:09:00.000Z",,6,"2025-02-01","2",24
"SKY:Line:6","NSR:Quay:53898","18007066_185578","2025-02-01T20:17:00.000Z","2025-02-01T20:19:58.000Z","2025-02-01T20:17:00.000Z","2025-02-01T20:19:39.000Z",6,"2025-02-01","1",12
"SKY:Line:6","NSR:Quay:53899","18007146_185578","2025-02-01T20:19:00.000Z","2025-02-01T20:22:48.000Z","2025-02-01T20:19:00.000Z","2025-02-01T20:22:23.000Z",6,"2025-02-01","2",19
"SKY:Line:16E","NSR:Quay:53898","18007197_185579","2025-02-01T20:26:00.000Z","2025-02-01T20:27:32.000Z","2025-02-01T20:26:00.000Z","2025-02-01T20:27:17.000Z",6,"2025-02-01","1",22
"SKY:Line:5","NSR:Quay:53898","17907670_184348","2025-02-01T20:27:00.000Z","2025-02-01T20:28:02.000Z","2025-02-01T20:27:00.000Z","2025-02-01T20:28:02.000Z",6,"2025-02-01","1",10
"SKY:Line:16E","NSR:Quay:53899","18007239_185579","2025-02-01T20:29:00.000Z","2025-02-01T20:29:21.000Z","2025-02-01T20:29:00.000Z","2025-02-01T20:29:01.000Z",6,"2025-02-01","2",19
"SKY:Line:5","NSR:Quay:53899","17907791_184348","2025-02-01T20:29:00.000Z","2025-02-01T20:32:07.000Z","2025-02-01T20:29:00.000Z","2025-02-01T20:31:28.000Z",6,"2025-02-01","2",24
"SKY:Line:12","NSR:Quay:53899","18006881_185576","2025-02-01T20:30:00.000Z",,"2025-02-01T20:30:00.000Z",,6,"2025-02-01","1",24
"SKY:Line:6","NSR:Quay:53898","18007067_185578","2025-02-01T20:37:00.000Z","2025-02-01T20:36:55.000Z","2025-02-01T20:37:00.000Z","2025-02-01T20:36:37.000Z",6,"2025-02-01","1",12
"SKY:Line:6","NSR:Quay:53899","18007147_185578","2025-02-01T20:39:00.000Z","2025-02-01T20:46:12.000Z","2025-02-01T20:39:00.000Z","2025-02-01T20:45:55.000Z",6,"2025-02-01","2",19
"SKY:Line:12","NSR:Quay:53898","18006941_185576","2025-02-01T20:39:00.000Z","2025-02-01T20:39:38.000Z","2025-02-01T20:39:00.000Z","2025-02-01T20:39:29.000Z",6,"2025-02-01","2",17
"SKY:Line:5","NSR:Quay:53898","17907662_184348","2025-02-01T20:47:00.000Z","2025-02-01T20:49:14.000Z","2025-02-01T20:47:00.000Z","2025-02-01T20:48:53.000Z",6,"2025-02-01","1",10
"SKY:Line:5","NSR:Quay:53899","17907809_184348","2025-02-01T20:49:00.000Z","2025-02-01T20:51:06.000Z","2025-02-01T20:49:00.000Z","2025-02-01T20:50:42.000Z",6,"2025-02-01","2",24
"SKY:Line:16E","NSR:Quay:53898","18007198_185579","2025-02-01T20:56:00.000Z","2025-02-01T20:55:47.000Z","2025-02-01T20:56:00.000Z","2025-02-01T20:55:29.000Z",6,"2025-02-01","1",22
"SKY:Line:6","NSR:Quay:53898","18007068_185578","2025-02-01T20:57:00.000Z","2025-02-01T20:58:44.000Z","2025-02-01T20:57:00.000Z","2025-02-01T20:58:27.000Z",6,"2025-02-01","1",12
"SKY:Line:16E","NSR:Quay:53899","18007240_185579","2025-02-01T20:59:00.000Z","2025-02-01T20:58:39.000Z","2025-02-01T20:59:00.000Z","2025-02-01T20:58:17.000Z",6,"2025-02-01","2",19
"SKY:Line:6","NSR:Quay:53899","18007148_185578","2025-02-01T20:59:00.000Z","2025-02-01T21:00:31.000Z","2025-02-01T20:59:00.000Z","2025-02-01T21:00:28.000Z",6,"2025-02-01","2",19
"SKY:Line:12","NSR:Quay:53899","18006883_185576","2025-02-01T21:00:00.000Z","2025-02-01T21:01:53.000Z","2025-02-01T21:00:00.000Z","2025-02-01T21:01:36.000Z",6,"2025-02-01","1",24
"SKY:Line:5","NSR:Quay:53898","17907744_184348","2025-02-01T21:07:00.000Z","2025-02-01T21:07:07.000Z","2025-02-01T21:07:00.000Z",,6,"2025-02-01","1",10
"SKY:Line:5","NSR:Quay:53899","17907812_184348","2025-02-01T21:09:00.000Z","2025-02-01T21:20:24.000Z","2025-02-01T21:09:00.000Z","2025-02-01T21:19:55.000Z",6,"2025-02-01","2",24
"SKY:Line:12","NSR:Quay:53898","18006942_185576","2025-02-01T21:09:00.000Z","2025-02-01T21:10:51.000Z","2025-02-01T21:09:00.000Z","2025-02-01T21:10:40.000Z",6,"2025-02-01","2",17
"SKY:Line:6","NSR:Quay:53898","18007069_185578","2025-02-01T21:17:00.000Z","2025-02-01T21:19:04.000Z","2025-02-01T21:17:00.000Z","2025-02-01T21:18:48.000Z",6,"2025-02-01","1",12
